date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2014-01-10,,,0,,,,100.0,0.0,2,0.000244140625,0,,,372,2
2014-01-11,,,1428,,,,477450.0,0.117,5867,0.00865176942051,191,,0.0,2235295,9549
2014-01-12,,,2279,,,,144500.0,0.811,3611,0.186774280632,1739,,0.0,1335176,2890
2014-01-13,,,1637,,,,55600.0,1.031,2135,0.611299740686,1569,,0.001,743900,1112
2014-01-14,,,1456,,,,57250.0,3.44604701,2208,1.03501732233,1400,,0.001,873737,1145
2014-01-15,,,1744,,,,48800.0,5.33900769,2707,1.4378016674,1513,,0.001,874694,976
2014-01-16,,,1307,,,,35400.0,2.007,2048,1.73282751056,1310,,0.001,625917,708
2014-01-17,,,617,,,,19350.0,1.31800002,915,2.25693224371,567,,0.001,284326,387
2014-01-18,,,980,,,,22100.0,0.705,1453,2.25693224371,925,,0.001,525851,442
2014-01-19,,,1621,,,,38050.0,2.966,1949,2.25693224371,1599,,0.001,679812,761
2014-01-20,15829.1269064,12463.3170764,2593,69815.0109291,0.072872,14602.0,59650.0,1.538,3099,2.12025101282,2523,2.45446568245,0.001,1093603,1193
2014-01-21,41400.2692845,32158.3224332,2531,205297.080492,0.201994,13404.0,60350.0,12.4904763,3133,2.72480593993,2442,7.2738788212,0.001,1172300,1207
2014-01-22,76288.3689501,54687.6573566,2213,288217.603923,0.27664,21147.0,37900.0,2.4234844,2809,5.65278596723,2120,10.0880845374,0.001,965421,758
2014-01-23,75795.4540459,59689.0038757,2891,337641.580858,0.304511,50128.0,52350.0,2.86500001,3571,5.65717981933,2822,10.626564719,0.001,1225214,1047
2014-01-24,122943.683296,92612.4728184,3418,519589.561338,0.450251,26869.0,45200.0,5.31,4187,7.95296754431,3361,16.1917655108,0.001,1290799,904
2014-01-25,74214.5396678,46740.8287863,3797,473410.480558,0.392546,19322.0,52100.0,3.43725139,4471,7.95296754431,3743,13.103110276,0.001,1355635,1042
2014-01-26,40842.3561501,32169.7805507,1903,420954.659704,0.341476,12561.0,26600.0,1.26431204,2570,12.7429685531,1862,10.5813338243,0.001,825270,532
2014-01-27,49421.4943836,45642.3295946,1225,406508.429319,0.32509,16763.0,17650.0,10.926,1905,13.4449514596,1198,10.6875882467,0.001,675482,353
2014-01-28,40838.3210946,35861.2875078,1204,452754.728053,0.356668,15008.0,19100.0,0.91832416,1756,13.4449514596,1176,11.7022852192,0.001,616826,382
2014-01-29,28506.7906769,23893.6943099,1319,491379.037463,0.38056,7749.0,21650.0,0.7511,1850,13.4449514596,1288,12.9028138733,0.001,540135,433
2014-01-30,37360.9638106,25243.7117631,1367,425729.55908,0.323355,4260.0,25550.0,0.93661326,1960,12.5641582136,1339,10.8803966645,0.001,668856,511
2014-01-31,40131.1548467,32709.6500089,1531,452409.666479,0.335404,10074.0,32300.0,0.83101,2074,10.7533133771,1508,11.6462880848,0.001,728235,646
2014-02-01,41472.3123508,36828.7744645,1382,456924.294766,0.33185,31268.0,27850.0,0.94851,2018,11.8097411717,1354,11.6025490602,0.001,814834,557
2014-02-02,100648.49004,71559.8202015,1756,593385.508307,0.42102,80009.0,32550.0,1.57873661,2787,13.0928590018,1691,16.4379566796,0.0,1167010,651
2014-02-03,182875.597147,156709.425545,2181,1027095.43203,0.709286,175201.0,34850.0,1.92804751,3679,19.5128009251,2079,25.2637885762,0.001,1877957,697
2014-02-04,1201705.80733,1004357.23398,5123,2381814.14097,1.61,1000060.0,34700.0,5.44728594,8181,46.1695920782,4703,57.958041113,0.001,3475138,694
2014-02-05,8134492.25262,4383928.51226,10727,7261488.0,4.8,1480360.0,34850.0,31.68100424,17042,104.460783091,10119,142.936702848,0.001,5808572,697
2014-02-06,3157855.36741,1903564.25615,9151,8714322.2119,5.66,817727.0,29700.0,7.93671931,13601,160.339699999,8823,157.003523004,0.001,4019800,594
2014-02-07,2454565.65149,1547022.93854,7935,7698694.45607,4.9,441589.0,26250.0,6.2743874,12463,156.7834746,7647,140.638086715,0.001,3304420,525
2014-02-08,2008855.53446,1208824.73192,8137,7607528.57971,4.76,332129.0,26600.0,7.54908747,12297,138.395885001,7841,131.585809662,0.001,3520267,532
2014-02-09,1286873.64153,792338.421861,8124,5557153.22791,3.42,493625.0,26850.0,6.89337839,12308,123.101801832,7837,86.9037214554,0.001,3325576,537
2014-02-10,1500507.02418,907995.945165,8069,6781287.79891,4.11,395001.0,30450.0,6.21621412,12064,119.842798741,7777,115.088828403,0.001,3354490,609
2014-02-11,1229904.78052,788231.518179,7808,6154141.27954,3.66,264439.0,29800.0,6.37066445,11813,128.599141943,7548,101.682411629,0.001,3469074,596
2014-02-12,1208640.93785,761793.120727,7325,5940903.24138,3.47,391122.0,29150.0,5.97667981,11225,128.936453082,7058,102.073635794,0.001,3112684,583
2014-02-13,1167831.71308,718159.048144,6754,5524819.01099,3.18,233428.0,26950.0,4.97787688,10494,129.068968051,6523,93.0437825616,0.001,2670348,539
2014-02-14,881994.403585,535233.039313,6512,4782337.0,2.71,308127.0,25100.0,5.27896337,10189,116.109498796,6281,80.5773916977,0.001,2945243,502
2014-02-15,705238.053189,430830.56004,6473,4357929.26939,2.43,219887.0,28050.0,4.88504563,10003,90.5579252835,6284,69.0672036708,0.001,2993218,561
2014-02-16,793103.092457,484639.830519,6886,4473692.30366,2.45,186464.0,30550.0,5.81806735,10548,88.0797263146,6651,70.206882186,0.001,3568587,611
2014-02-17,589570.736445,364038.705493,6563,3547054.82927,1.92,196586.0,28200.0,5.64993819,10314,92.7767162108,6312,55.5519252672,0.001,3521962,564
2014-02-18,643221.239256,378535.882899,6092,3065464.09155,1.63,189928.0,26600.0,6.20098744,9605,79.6109841393,5868,46.0943431193,0.001,3597509,532
2014-02-19,514983.628444,299206.915329,7381,2709794.93377,1.42,951079.0,32750.0,12.03344236,11642,87.4007365472,7066,41.6606451926,0.001,4854000,655
2014-02-20,1357586.52719,588624.942754,7575,5715384.88889,2.94,560787.0,31350.0,7.34476359,11751,122.092256741,7309,87.9484589802,0.001,4007599,627
2014-02-21,681830.211679,328263.04925,6991,3877647.98462,1.97,157513.0,29850.0,6.55997531,10815,139.723108533,6828,59.1880942827,0.001,3367701,597
2014-02-22,546610.411335,306818.675415,6512,3960319.54455,1.98,134519.0,28250.0,6.1416833,10175,137.229963974,6350,57.5157581856,0.001,3227936,565
2014-02-23,465514.705575,251254.353307,6591,4116403.88462,2.03,127817.0,28700.0,6.07836718,10276,136.990081867,6408,58.5648644679,0.001,3764439,574
2014-02-24,465162.328909,275562.465791,6076,3744215.54839,1.82,133245.0,27250.0,5.80845676,9586,138.362237276,5879,53.3601445468,0.001,3312848,545
2014-02-25,357861.66949,213578.90649,6041,3173426.91358,1.52,115446.0,28300.0,5.92096024,9598,116.605181637,5881,45.2308302736,0.001,3462392,566
2014-02-26,400665.81417,233381.90807,6413,3441998.55556,1.63,163095.0,29650.0,5.75940685,10146,124.288154756,6233,48.0688577025,0.001,3753777,593
2014-02-27,467136.65933,261758.702907,6716,4046573.07692,1.89,49930.0,30600.0,6.62593772,10303,130.636664848,6556,56.3511592791,0.001,4087903,612
2014-02-28,512259.355884,272996.269026,6604,3940685.18966,1.81,109025.0,29700.0,6.78541853,10237,135.916741836,6457,54.7452791498,0.001,3772886,594
2014-03-01,566614.41649,253123.991251,6692,3842908.40237,1.74,88108.0,30050.0,6.93796382,10259,143.933725423,6537,49.401884076,0.001,3702931,601
2014-03-02,585561.395727,270016.18541,6843,3795478.07453,1.7,100550.0,30800.0,6.02703036,10524,150.949449504,6629,51.999094386,0.001,3906519,616
2014-03-03,581026.963479,262197.438581,7025,3677630.80645,1.62,151606.0,29350.0,6.28776825,11100,155.028848777,6801,48.1779251028,0.001,4024255,587
2014-03-04,557797.548922,343142.508805,6940,4217699.68539,1.84,184159.0,29600.0,7.70154634,11181,170.873305763,6678,53.1201370296,0.001,4541284,592
2014-03-05,479353.781763,294698.384309,6287,4177080.0,1.8,113278.0,28400.0,6.32158482,9945,166.045549955,6105,49.579835904,0.001,3847583,568
2014-03-06,472495.319122,313974.556371,5636,3933612.22642,1.68,105465.0,25900.0,5.3583952,9176,161.526723335,5468,47.2896417504,0.001,3278969,518
2014-03-07,403409.696738,240774.1855,5797,3780658.02128,1.59,93317.0,28650.0,5.84775966,9176,144.009592934,5619,44.787835659,0.001,3700016,573
2014-03-08,311956.364673,174080.920133,5704,3382282.82143,1.41,74305.0,29250.0,5.64452626,8957,145.877588799,5584,40.8306785928,0.001,3759554,585
2014-03-09,353164.155489,194043.788007,6232,3407946.41026,1.4,120261.0,30800.0,6.62687027,9716,146.197734027,6096,42.439971742,0.001,4345760,616
2014-03-10,351731.08935,173918.01759,6211,3854508.60432,1.56,73429.0,29200.0,6.03182929,9660,149.863477684,6127,47.164476294,0.001,3815006,584
2014-03-11,296171.42655,145930.977726,6092,3478857.25,1.39,68568.0,29650.0,7.06518635,9472,165.35462025,5994,41.5532092585,0.001,3729702,593
2014-03-12,321341.439089,175318.954963,6140,3342513.2093,1.32,61456.0,27900.0,6.02035227,9572,159.534713281,6005,38.9505027912,0.001,3990055,558
2014-03-13,291729.419236,173735.237204,5370,3306979.10569,1.3,54713.0,26050.0,5.4064664,8591,155.066005217,5290,36.956551567,0.001,3618137,521
2014-03-14,314708.850868,189815.459551,6150,3160120.64151,1.23,83218.0,29450.0,6.48722151,9511,146.19092348,6048,35.7500061864,0.001,4179928,589
2014-03-15,260786.451042,167715.998301,5267,2760876.35895,1.06,95533.0,25050.0,5.50132905,8322,130.689226235,5167,31.8,0.001,3137401,501
2014-03-16,217162.772669,119883.339817,5425,2606477.9418,0.989739,60646.0,28900.0,5.48390054,8398,112.149374147,5334,28.7143051363,0.001,3558447,578
2014-03-17,179500.648662,107137.012127,5106,2140284.56362,0.804195,72735.0,28000.0,5.88486223,7971,109.661377558,5065,23.8650616888,0.001,3724926,560
2014-03-18,170518.65618,93120.0379426,5943,2305050.71279,0.856514,40410.0,29750.0,6.33083694,8809,108.993164302,5982,22.4386641247,0.001,3968209,595
2014-03-19,209209.051447,118191.212214,5349,2286092.12136,0.84093,149663.0,29650.0,6.01473703,8597,111.72471047,5355,24.9032319712,0.001,4226778,593
2014-03-20,351603.96818,195777.310209,6494,2999747.144,1.09,347802.0,29100.0,8.33081537,10447,162.978108653,6523,36.0252225719,0.001,5999579,582
2014-03-21,376823.101671,213460.069913,6362,3464031.69014,1.25,244183.0,30900.0,11.3665816,10309,167.860000847,6380,36.236054,0.001,5895073,618
2014-03-22,831144.976152,388414.799814,8114,3970045.58242,1.41,883171.0,33900.0,10.81882235,13560,202.522160784,8035,42.3135350835,0.001,8375506,678
2014-03-23,680847.413415,405705.755781,7743,5181127.26776,1.82,380274.0,29350.0,21.97085652,13173,276.573904884,7683,52.2381224092,0.001,5302304,587
2014-03-24,767346.301545,463607.678028,6900,5282188.45977,1.84,350786.0,27050.0,12.51862324,12119,277.986562034,6963,51.4945972728,0.001,5478408,541
2014-03-25,2017660.23869,314887.461401,6033,5027521.2,1.74,131556.0,26700.0,5.50387504,10496,242.235222103,6251,51.5236520124,0.001,3768991,534
2014-03-26,680102.335861,465995.368301,6625,4367816.89024,1.49,204301.0,30050.0,7.0134563,11085,236.982762256,6880,44.0030416826,0.001,4614907,601
2014-03-27,1062121.77763,489773.944114,5896,4830456.60938,1.63,130975.0,27600.0,5.76328076,10052,231.731829129,6133,48.8027461315,0.001,3739559,552
2014-03-28,542370.598137,370070.359649,5889,3848367.17778,1.29,101948.0,29850.0,5.45778723,9980,236.661422226,6198,37.5267344865,0.001,3626532,597
2014-03-29,339840.185986,199523.612434,6028,4097118.48485,1.36,87739.0,30150.0,5.74318909,10277,248.356854405,6410,39.0836070224,0.001,3749521,603
2014-03-30,319958.929559,166346.338028,5552,4015114.32787,1.32,64636.0,27900.0,7.45170849,9493,240.80528199,5935,40.3786459032,0.001,3998234,558
2014-03-31,246684.534013,147246.867342,5616,3693969.23077,1.2,62646.0,29500.0,6.3883293,9595,239.736635827,6090,36.094440264,0.001,3704466,590
2014-04-01,251424.184259,157470.326659,5275,3600157.84348,1.16,85078.0,28800.0,5.54677158,9239,246.636151189,5671,36.006572898,0.001,3891304,576
2014-04-02,254449.363091,168501.728878,5215,3599432.82178,1.15,50743.0,27250.0,6.17210494,8999,243.562092768,5585,35.3204063775,0.001,4029782,545
2014-04-03,217293.727389,139135.620609,5316,3187070.84314,1.01,52279.0,28950.0,5.00548637,9148,242.085003917,5975,29.6420427114,0.001,3512775,579
2014-04-04,161058.727153,101910.325865,4612,3248240.71863,1.02,38587.0,26650.0,4.45884423,8142,229.387921052,5120,29.9466313806,0.001,3230944,533
2014-04-05,157029.804177,96896.1601199,4666,3142041.00152,0.978189,24558.0,27500.0,4.5164963,8303,217.702818002,5202,28.0486229032,0.001,3214065,550
2014-04-06,187357.544608,118958.398195,5035,3085286.67223,0.955212,58541.0,29000.0,6.28550748,8825,210.027510855,5852,26.8831047489,0.001,4063460,580
2014-04-07,231665.095397,125500.540183,5224,2931684.83552,0.895896,33294.0,31250.0,7.58485304,8929,215.696703923,6252,25.8724611431,0.001,3790184,625
2014-04-08,179501.446362,119269.735398,4933,2892397.93318,0.876564,31718.0,27500.0,5.90765984,8694,233.413646623,5774,25.864773948,0.001,3645528,550
2014-04-09,239184.581202,165189.029711,5446,2996937.20515,0.903493,187731.0,29950.0,9.38127029,9677,234.294984644,6353,25.8138595958,0.001,7660373,599
2014-04-10,234770.885285,143284.490016,5338,3662399.78582,1.09,50220.0,30250.0,5.86730184,9199,247.671192352,6358,32.3105104744,0.001,4246532,605
2014-04-11,152819.604768,88318.4716948,4984,2751758.50206,0.811824,33456.0,29550.0,5.56486483,8681,264.743165382,5968,23.0880125276,0.001,3806924,591
2014-04-12,198242.090552,128824.656195,4557,3302066.88609,0.966435,40415.0,27150.0,4.8839795,8191,263.381136838,5757,28.1092988973,0.001,3404683,543
2014-04-13,171467.610452,110337.164073,4385,3411945.05723,0.990448,64455.0,28100.0,6.11619623,7964,258.505186816,6075,28.4411645182,0.001,3524385,562
2014-04-14,185440.626198,118880.898075,4613,3377991.67178,0.969448,73780.0,28000.0,5.89410286,8379,247.65680037,6735,28.9534370232,0.001,4454950,560
2014-04-15,255897.056638,177331.204202,4936,3599642.16071,1.03,60497.0,27950.0,6.76163909,8638,247.628153081,7518,29.6512638852,0.001,4556408,559
2014-04-16,227423.516251,147743.828674,4777,3952174.27027,1.12,54176.0,27450.0,5.3529448,8238,237.125726376,6516,32.39252128,0.001,3885682,549
2014-04-17,236243.020088,157937.903703,4632,3941774.32353,1.11,42891.0,27500.0,4.94211108,8081,223.406497472,6537,32.7417053313,0.001,3447756,550
2014-04-18,227231.769329,117659.024495,4996,3654761.81063,1.02,50506.0,27350.0,6.37332598,8475,211.086478421,7657,32.5534919028,0.001,3580515,547
2014-04-19,200267.758068,118983.02131,4882,3529545.81304,0.981245,25933.0,27900.0,4.87466446,8130,205.205111844,6860,29.8615760566,0.001,3219552,558
2014-04-20,184848.681987,97338.8540344,4449,3782636.00754,1.04,32466.0,26150.0,4.31036046,7555,178.545829006,6139,31.2472143672,0.001,3348318,523
2014-04-21,205256.176879,129957.340414,4860,3635697.98218,0.991883,33725.0,28450.0,5.17552075,7887,170.067263494,6943,30.1906908401,0.001,3671219,569
2014-04-22,186987.744214,122216.436459,4564,3533018.35487,0.956149,43217.0,29450.0,5.86272405,7820,164.469205727,6423,27.8087141322,0.001,4241075,589
2014-04-23,231245.904496,132966.207038,4618,3455912.32054,0.92755,30753.0,30800.0,5.10976945,7776,178.045014689,6681,27.147882873,0.001,3774495,616
2014-04-24,240610.930129,165603.624526,4311,3512848.05889,0.935425,47036.0,29550.0,4.85217754,7520,185.906991235,5957,28.4399708325,0.001,3719433,591
2014-04-25,301663.353281,220895.67733,4334,3642532.83507,0.962449,90282.0,29250.0,4.67847222,7347,187.44016724,6324,29.6017302212,0.001,3693234,585
2014-04-26,159200.275432,105924.221243,4027,3525044.8087,0.924517,32301.0,28200.0,4.7254101,7066,187.895727996,5430,27.5951739405,0.001,3702953,564
2014-04-27,174702.667609,114730.473261,4285,3539861.11093,0.920712,28422.0,31950.0,5.72683482,7441,210.90738113,6798,27.4834596605,0.001,4801395,639
2014-04-28,158104.660568,96780.2530512,4344,3284881.42248,0.848182,28818.0,28200.0,4.24405275,7585,222.572072155,6100,24.0653698362,0.001,2969256,564
2014-04-29,157562.967555,103277.601299,4211,3256945.76323,0.834868,31387.0,28200.0,6.63000692,7510,218.639535431,6483,24.1500049952,0.001,3550617,564
2014-04-30,178079.580587,120312.133159,4136,3375862.58689,0.858714,22698.0,30250.0,5.82294691,7681,217.157372149,6589,25.955292229,0.001,3961447,605
2014-05-01,158229.501126,104257.377131,4043,3497154.94384,0.88283,37880.0,29900.0,6.48451978,7568,225.695451612,6669,25.8141159313,0.001,4066948,598
2014-05-02,154047.693771,97751.812643,4119,3588562.09603,0.899141,15664.0,29800.0,20.47792097,7589,242.015071254,7007,26.3797968075,0.001,3274347,596
2014-05-03,133816.534221,95340.3704358,4044,3453780.8971,0.859438,26485.0,27600.0,5.43583401,7611,243.385253511,13513,17.8940051713,0.001,4107573,552
2014-05-04,139112.224662,97246.7918505,4515,3278147.50757,0.809689,34945.0,29950.0,6.38190334,8299,243.132270548,18669,16.5964228503,0.001,4594101,599
2014-05-05,142803.650578,100472.541092,4420,3364048.99396,0.824997,23596.0,29000.0,6.06194005,8244,244.904397611,26087,16.3688428535,0.001,4377774,580
2014-05-06,112748.361126,75316.550651,4513,3217221.03917,0.783589,27251.0,28050.0,6.34114045,8276,243.185513945,16063,10.9626061248,0.001,3725676,561
2014-05-07,115368.07412,79750.7674273,4457,3168717.67277,0.767151,37997.0,28100.0,6.56630346,8411,242.225205817,17066,11.5149371544,0.001,4854141,562
2014-05-08,123630.85932,81262.2320807,4630,3333299.20276,0.800937,27263.0,27899.99997,6.69254485,8589,238.328381465,20756,12.02206606,0.001,4697566,558
2014-05-09,223653.985198,178803.873456,4952,3316077.05415,0.791247,110545.0,29199.99999,8.91576826,9543,237.22161462,19542,14.6139129111,0.001,5845980,584
2014-05-10,239999.259777,189901.869014,4714,3620860.24549,0.857668,123347.0,30799.99995,9.97491953,9425,241.38377515,16774,17.2326693404,0.001,7536180,616
2014-05-11,252321.161203,204901.539589,4123,4009804.48456,0.943772,110433.0,26999.99995,5.86415275,8451,240.660029785,13315,18.7941360713,0.001,4074645,540
2014-05-12,251816.010395,209479.986063,4236,3952782.10515,0.923763,83941.0,30299.99996,7.76136917,8804,238.245186176,12928,19.2532105669,0.001,5924587,606
2014-05-13,253157.345119,214681.586917,4038,4048614.09883,0.935437,165809.0,29849.99995,11.60125446,8639,252.552797922,12194,19.4078202268,0.001,5763780,597
2014-05-14,422057.324981,335939.484692,4494,4544285.0431,1.05,332095.0,29549.99993,11.86567911,9863,267.872121278,11332,28.019285259,0.001,8034946,591
2014-05-15,360844.603628,300498.833477,4499,5077045.07087,1.16,83256.0,31499.99898,8.54716808,9864,278.277133425,11093,24.8618946596,0.001,6104151,630
2014-05-16,314067.310047,255974.750667,4083,5645693.51456,1.28,207969.0,28449.9995961,6.02278264,9121,314.370723095,11833,26.4446139008,0.001,3765750,569
2014-05-17,204613.187088,153045.631403,3597,4576663.0,1.03,88607.0,29699.99991,4.63298824,8177,306.392813035,11968,21.2931300334,0.001,3367193,594
2014-05-18,140188.666292,106484.201837,3215,4590474.13,1.03,36977.0,26849.99993,4.53999145,7566,305.171341363,10716,21.959782104,0.001,3832777,537
2014-05-19,182238.529231,148255.863946,3219,4482199.9272,1.0,51195.0,27349.99991,4.28795867,7545,285.840737905,10892,22.70446875,0.001,3028825,547
2014-05-20,162615.638909,130544.977651,3276,4373704.59583,0.965976,93382.0,30299.99993,7.95707156,7750,285.446848334,10733,23.7681460325,0.001,3465557,606
2014-05-21,158698.010008,129959.747552,3058,4602391.0,1.01,62204.0,28849.99996,5.57046115,7620,300.806285136,10801,22.1883365808,0.001,4042906,577
2014-05-22,207020.716739,170568.781711,3235,4615497.52043,1.01,105506.0,28349.99996,9.86373651,7931,291.27141731,10499,23.8959808801,0.001,4567978,567
2014-05-23,213114.600232,162992.78464,3058,4264949.63324,0.927046,160258.0,27099.9998751,6.32724222,7612,285.319021436,10517,23.9754339225,0.001,4603482,542
2014-05-24,202673.252329,162626.214666,3207,4954201.90476,1.07,125083.0,29449.99998,4.45234044,7592,279.540296982,9966,25.3012495748,0.001,3155085,589
2014-05-25,136250.2002,104414.534789,2692,4891779.375,1.05,75563.0,26849.99996,3.91656671,6795,277.374822137,9960,22.269419823,0.001,3503432,537
2014-05-26,167442.590275,136985.469798,3034,4896374.13462,1.05,82867.0,27249.99998,7.11827884,7182,265.65865977,10070,23.0377581,0.001,3176045,545
2014-05-27,148850.492515,114445.766682,2942,4886135.20792,1.04,22488.0,28299.99994,4.08468207,7121,246.436612751,8378,24.9868668088,0.001,3226274,566
2014-05-28,169078.758062,143858.622508,2770,4835003.55793,1.02,137690.0,31449.99999,3.93673309,7074,258.696571797,9914,20.2187167056,0.001,3693496,629
2014-05-29,157846.599613,108254.041274,2810,4699542.43053,0.985508,52996.0,28500.0,5.06355449,6921,277.706401762,8805,21.5540301532,0.001,3309153,570
2014-05-30,154161.553144,132513.447066,2657,4613011.78243,0.958727,59379.0,27050.0,3.97716769,6904,262.077884139,9575,23.9579051739,0.001,3172759,541
2014-05-31,217175.712613,161402.6845,2719,4823649.6978,1.0,75451.0,27950.0,4.32663233,6877,257.456789049,8583,19.44591181,0.001,3586979,559
2014-06-01,124613.396163,102289.431135,2994,4451521.93086,0.917206,52805.0,29700.0,5.09999972,7220,252.858419032,9845,19.4924461819,0.001,4435699,594
2014-06-02,128809.625946,102797.344844,3014,4372119.50248,0.895339,51013.0,29800.0,4.9221979,7138,258.140399857,9318,20.62037405,0.001,4055605,596
2014-06-03,195258.244787,134614.131368,2872,4681011.54563,0.952965,50523.0,29050.0,5.78297839,7010,262.87003514,9331,23.6397489054,0.001,3055304,581
2014-06-04,129682.39485,109341.476874,2668,4309986.77493,0.872264,55342.0,28950.0,4.58515091,6718,262.585806764,9550,22.176876068,0.001,2759779,579
2014-06-05,222801.272358,114797.413639,2937,4258340.09629,0.856714,17778.0,29400.0,3.58130682,6787,262.384389461,9119,21.251800159,0.001,2992149,588
2014-06-06,146099.221435,115690.758823,2374,4041440.76481,0.808911,69258.0,25600.0,4.02043576,6049,261.004084874,8319,18.4056939291,0.001,3219469,512
2014-06-07,99534.5813007,84233.5249844,2333,4032557.22912,0.802515,13925.0,28700.0,3.00797111,5916,255.219188767,8092,20.062875,0.001,2732150,574
2014-06-08,152287.205783,124023.568798,2225,4041519.95396,0.799913,44106.0,27600.0,6.01736253,5607,239.621200422,7654,20.6987471264,0.001,2785202,552
2014-06-09,191890.43535,118551.318926,2497,3842329.58043,0.756126,57562.0,29250.0,3.57715755,6261,237.80070913,8288,19.1445167233,0.001,2964047,585
2014-06-10,157480.688624,133518.240177,2377,3618970.23955,0.708241,86279.0,28150.0,5.35106576,6199,235.435759596,7670,17.7396664475,0.001,4201072,563
2014-06-11,170150.12145,137972.999626,2543,4050838.81339,0.788239,184486.0,29350.0,6.63446126,6529,234.20551368,7471,23.4421907497,0.001,5400157,587
2014-06-12,117433.253444,97438.5389344,2240,4422046.27103,0.855295,58920.0,31000.0,4.64481166,6092,244.399511752,8120,22.0133281058,0.001,3455043,620
2014-06-13,84203.4473667,67729.9412398,2380,3990522.3907,0.767792,38273.0,27200.0,3.00923443,6585,246.381994527,7630,18.341570686,0.001,2526792,544
2014-06-14,228092.311496,218177.669551,1989,3988206.78888,0.763242,28613.0,28000.0,2.08069889,6295,239.051477338,6602,16.4919889291,0.001,2344930,560
2014-06-15,102152.174693,85688.1261326,5805,3763320.28933,0.716025,14618.0,30500.0,2.68744679,11081,240.921645715,7666,3.74085746857,0.0,5946765,610
2014-06-16,84823.959833,76073.2550203,4032,3771283.59089,0.713758,37299.0,27800.0,3.13975791,7154,245.11354174,7388,4.80071857111,0.0,4557736,556
2014-06-17,169077.161891,152103.289079,6596,3645640.98971,0.686064,18994.0,30150.0,2.71763827,9261,243.437610364,6771,6.90336711229,0.0,6660534,603
2014-06-18,118571.146238,106636.556687,2214,3803354.78654,0.712272,37652.0,25950.0,6.53271911,5806,243.216551882,7087,16.0232203478,0.001,2592938,519
2014-06-19,129250.414533,109230.197347,2093,3627425.4732,0.675687,19624.0,28700.0,4.36803851,5440,228.43541741,7303,17.0047247309,0.001,3694520,574
2014-06-20,74788.3974288,61047.0139313,2168,3500559.34887,0.64854,45862.0,29100.0,2.97975496,5603,229.960040159,7311,15.093534698,0.001,2603179,582
2014-06-21,85501.3967302,71257.8064343,2140,3572682.70263,0.658462,31914.0,28150.0,9.52670489,5392,229.192047915,7175,13.4893314157,0.001,2338743,563
2014-06-22,148621.392863,100595.548532,2303,3405780.54941,0.62457,26381.0,27200.0,4.01444176,5768,223.821125188,10050,13.5386056515,0.001,3552852,544
2014-06-23,120670.619185,89619.5791996,2314,2851069.90138,0.520197,33874.0,27850.0,4.2673619,5807,212.008956761,7712,12.065969415,0.001,2930194,557
2014-06-24,78606.8648384,66441.681833,2287,3383836.23747,0.613898,35927.0,31250.0,4.74055105,5504,214.89296238,7061,14.6834323175,0.001,2984501,625
2014-06-25,235646.433925,96039.3517913,1965,2920923.59944,0.527233,35174.0,27950.0,3.67114739,5182,221.633915258,6661,14.5279613388,0.001,3470343,559
2014-06-26,108384.989259,71007.481914,2088,2983214.86402,0.535841,58492.0,27300.0,3.79494959,5238,215.247288224,5600,8.45427401437,0.001,2399430,546
2014-06-27,85577.9622765,74902.2327623,2655,2798523.97249,0.50004,51039.0,29650.0,7.55333045,6031,213.49096964,7187,9.6358045677,0.001,2697767,593
2014-06-28,64101.8070398,55950.9542199,1805,2784667.2871,0.495228,18426.0,26100.0,3.38358994,4772,207.060014516,6062,11.1414566167,0.001,2433591,522
2014-06-29,74012.1197335,61894.5075302,2117,2658866.14372,0.47045,21675.0,28650.0,4.58831242,5290,191.440430638,6610,12.4614073977,0.001,4069982,573
2014-06-30,130249.293632,100071.317396,2563,2410320.56179,0.424285,78695.0,29150.0,5.93101075,5940,187.621515936,6847,11.2103665608,0.001,5342860,583
2014-07-01,282107.494707,176990.698549,2907,1807711.34353,0.316598,531142.0,28950.0,8.48449118,7371,187.65137944,7407,10.0578795317,0.001,6416642,579
2014-07-02,236484.566392,159119.190508,2373,2968454.67119,0.517283,307957.0,28850.0,8.09285364,5747,192.082170165,6930,15.0784033199,0.001,4963669,577
2014-07-03,93831.6606314,79587.1784851,2003,2822709.66595,0.489268,130375.0,30650.0,4.05380303,5046,197.662381095,6419,12.8928619344,0.001,2721656,613
2014-07-04,73915.8691351,58501.2811406,2005,2638897.76523,0.455155,48680.0,28700.0,2.66569294,4908,200.95382098,6297,12.3819618881,0.001,2240285,574
2014-07-05,127273.351564,93572.2022295,2039,2386498.79225,0.409478,59631.0,30100.0,5.11026113,4827,209.604094355,6815,11.0260683823,0.001,4598697,602
2014-07-06,73702.1283983,50763.4635421,2085,2103115.78263,0.359019,19671.0,29850.0,4.60578557,4658,213.697750106,5955,9.36614018571,0.001,2935217,597
2014-07-07,81072.9050908,66805.1348295,2025,2109348.32959,0.358431,22947.0,28250.0,3.06304899,4852,218.502075181,5886,7.4913587887,0.001,2450610,565
2014-07-08,77938.0890865,51145.12374,2029,1904778.171,0.322164,18862.0,26850.0,3.57443581,4779,211.482144091,7290,7.22183211515,0.001,2639697,537
